1
1
1										
2008	10	8	12	40435.18	0	2.1	389.87	0	28.14	7.58	380.34
2008	10	9	12	40435.18	0	5.5	359.73	0	24.5	6.6	354.99
2008	10	10	12	40089.61	0	0	325.11	0	18.9	3.63	285.51
2008	10	11	12	40089.61	0	0	269.86	0	15.73	3.73	296.28
2008	10	12	12	40089.61	0	0	329.77	0	16.8	1.24	238.71
2008	10	13	12	39744.02	0	0	380.55	0	20.65	0.59	225.6
2008	10	14	12	39744.02	0	3.03	400.41	0	24.21	1.17	238.15
2008	10	15	12	39398.38	0	0.73	398.53	0	26.47	3.04	273.18
2008	10	16	12	39398.38	0	0	394.49	0	27.96	4.39	303.03
2008	10	17	12	39353.9	0	0	391.08	0	29.26	5.44	325.18
2008	10	18	12	39052.8	0	0	356.97	0	27.81	7.8	386.4
2008	10	19	12	39052.8	0	0	338.38	0	23.35	5.11	318.39
2008	10	20	12	38707.2	0	9.4	323.55	0	22.09	4.87	312.51
2008	10	21	12	38707.2	0	2.5	330.82	0	22.54	4.43	302.32
2008	10	22	12	38707.2	0	2.68	338.7	0	27.27	7.72	381.69
2008	10	23	12	38361.61	0	1.74	369.91	0	28.44	4.81	311.71
2008	10	24	12	38361.61	0	0	362.9	0	28.5	5.46	325.08
2008	10	25	12	38016	0	0	348.32	0	28.85	7.33	369.07
2008	10	26	12	38016	0	0	350.02	0	28.44	6.24	347.22
2008	10	27	12	38016	0	0	341.91	0	26.47	5.17	319.78
2008	10	28	12	37670.41	0	9.34	341.17	0	26.32	4.76	311.64
2008	10	29	12	37670.41	0	14.65	332.28	0	26.59	5.74	330.93
2008	10	30	12	37670.41	0.61	10.18	231.67	0	23.28	10.85	491
2008	10	31	12	37324.8	1.91	0	144.82	0	20.11	12.46	913.87
2008	11	1	12	37324.8	6.4	1.26	118.47	0	18.78	10.49	950.01
2008	11	2	12	37280.33	10.97	1.6	110.69	0	18.02	10.31	978.83
2008	11	3	12	36979.22	3.2	2.48	163.65	0	16.18	5.02	657.33
2008	11	4	12	36979.22	5.48	6.09	148.16	0	14.62	4.05	699.04
2008	11	5	12	36837.73	0	6.43	247.72	0	14.78	1.11	471.15
2008	11	6	12	36633.6	0	1.1	252.44	0	17.59	3.39	529.16
2008	11	7	12	36633.6	0	0	280.64	0	20.87	4.07	494.96
2008	11	8	12	36589.12	0.05	0	242.88	0	19.22	5.45	617.11
2008	11	9	12	36287.99	2.1	0	145.98	0	15.84	7.56	926.72
2008	11	10	12	36287.99	0	0	212.43	0	15.71	4.03	642.63
2008	11	11	12	36287.99	0	1.21	238.04	0	16.26	2.75	551.44
2008	11	12	12	35942.39	0	1.48	232.34	0	19.25	5.95	679.52
2008	11	13	12	35942.39	0	0	235.6	0	20.9	7.34	725.65
2008	11	14	12	35942.39	0	0	245.04	0	22.43	8.07	738.15
2008	11	15	12	35608.87	0	0	281.72	0	23.42	5.63	558.94
2008	11	16	12	35596.8	0	0	307.87	0	25.81	4.05	451.23
2008	11	17	12	35596.8	0	47.03	308.65	0	25.97	3.49	433.72
2008	11	18	12	35596.8	0	45.58	303.74	0	25.02	3.03	431.51
2008	11	19	12	35251.18	0	10.5	264.62	0	21.57	4.72	568.54
2008	11	20	12	35251.18	0	4.25	247.88	0	18.72	3.63	567.37
2008	11	21	12	35251.18	0	0	241.31	0	18.32	3.77	588.92
2008	11	22	12	35251.18	0	0	287.14	0	18.75	-0.81	374.24
2008	11	23	12	34917.65	0	0	268.29	0	19.04	1.63	476.52
2008	11	24	12	34905.58	0	0	260.41	0	17.41	1.1	472.13
2008	11	25	12	34905.58	0	0	214.23	0	15.26	3.15	624.22
2008	11	26	12	34905.58	7.17	0	94.68	0	12.23	5.66	922.4
2008	11	27	12	34861.1	2.28	0	90.17	0	13.8	8.73	1136.79
2008	11	28	12	34560.01	0	0	152.35	0	14.01	6.33	946.43
2008	11	29	12	34560.01	0	0	242.1	0	16.91	2.97	651.12
2008	11	30	12	34560.01	0	0	262.69	0	17.29	0.71	531.98
2008	12	1	12	34560.01	0	0.53	226.38	0	15.4	2.19	648.22
2008	12	2	12	34560.01	0	3.12	180.45	0	14.04	4.14	805.61
2008	12	3	12	34418.52	0	0	223.05	0	15.38	1.99	650.44
2008	12	4	12	34214.4	0	2.8	225.98	0	15.21	1.6	625.21
2008	12	5	12	34214.4	0	0	253.18	0	15.05	-1.28	481.19
2008	12	6	12	34214.4	0	0	240.57	0	14.21	-1.04	510.74
2008	12	7	12	34214.4	0	0	215.3	0	12.63	-0.1	576.07
2008	12	8	12	34214.4	0	0	189.79	0	10.98	0.35	610.05
2008	12	9	12	34214.4	0	1.91	218.54	0	10.62	-2.3	487.81
2008	12	10	12	34214.4	0	0	264.12	0	15.47	-2.99	415.38
2008	12	11	12	34169.91	0	5.62	259.44	0	15.47	-2.66	431.51
2008	12	12	12	34072.91	0	0	260.87	0	16.02	-2.67	427.8
2008	12	13	12	33948.71	0.08	0	201.38	0	12.55	0.36	594.18
2008	12	14	12	33880.88	4.29	0	155.74	0	7.25	-4.31	443.54
2008	12	15	12	33868.8	13.99	2.79	134.13	0	7.89	-1.96	535.97
2008	12	16	12	33868.8	5.46	4.07	128.22	0	7.41	-1.72	542.35
2008	12	17	12	33868.8	1.88	7.83	188.79	0	6.89	-3.13	488.89
2008	12	18	12	33868.8	0	3.4	239.33	0	7.86	-5.78	399.63
2008	12	19	12	33868.8	4.84	0	124.11	0	8.54	0.33	629.91
2008	12	20	12	33868.8	0	0	214.89	0	9.06	-2.48	512.1
2008	12	21	12	33868.8	4.62	0	137.42	0	9.19	-0.05	610.94
2008	12	22	12	33868.8	10.65	6.1	143.31	0	10.16	0.48	637.1
2008	12	23	12	33868.8	2.27	5.33	135.85	0	8.33	1.44	680.35
2008	12	24	12	33868.8	1.3	0	111.03	0	9.21	4.15	826.61
2008	12	25	12	33868.8	12.26	0	139.14	0	9.27	0.58	641.79
2008	12	26	12	33880.88	0.44	0	210.67	0	7.06	-3.18	486.18
2008	12	27	12	33948.71	0	0	238.91	0	9.33	-3.37	480.38
2008	12	28	12	34072.91	0	0	242.46	0	12.2	-1.17	563.59
2008	12	29	12	34214.4	0	0	259.97	0	13.99	-1.43	553.18
2008	12	30	12	34214.4	0	0	240.05	0	13.04	-0.05	612.27
2008	12	31	12	34214.4	0	0	250.01	0	13.52	-0.74	582.73
2009	1	1	12	34214.4	0	0	89.31	0	10.08	5.72	921.15
2009	1	2	12	34214.4	3.48	0	100.97	0	10.27	3.87	806.83
2009	1	3	12	34214.4	0	0	163.41	0	8.3	0.12	616.68
2009	1	4	12	34214.4	0	0	219.4	0	9.2	-2.63	509.42
2009	1	5	12	34214.4	2	2.2	117.69	0	7.61	1.68	693.68
2009	1	6	12	34226.47	1.01	4.66	123.28	0	9.64	3.65	796.54
2009	1	7	12	34515.53	0	0	109.36	0	8.12	2.97	758.31
2009	1	8	12	34560.01	0	0	246.78	0	12.74	-1.44	553.77
2009	1	9	12	34560.01	0	0	253.32	0	12.13	-2.4	518.54
2009	1	10	12	34560.01	0	0	283.88	0	15.58	-3.16	486.1
2009	1	11	12	34560.01	0	0	277.75	0	17.03	-0.62	590.05
2009	1	12	12	34639.91	0	6.1	293.67	0	18.97	-1.79	539.68
2009	1	13	12	34905.58	0	41.27	299.42	0	20.78	-1.53	550.29
2009	1	14	12	34905.58	0	30.96	297.62	0	18.2	-2.41	516.23
2009	1	15	12	34905.58	0	0	301.25	0	20.85	-0.9	572.96
2009	1	16	12	34905.58	0	0	305.04	0	19.85	-2.12	527.07
2009	1	17	12	35109.7	0	0	309.67	0	20.17	-2.7	503.53
2009	1	18	12	35251.18	0	0	311.63	0	20.37	-2.52	507.71
2009	1	19	12	35251.18	0	0	278.64	0	19.92	3.37	778.31
2009	1	20	12	35251.18	0	4.86	272.24	0	19.63	4.03	806.53
2009	1	21	12	35331.1	2.76	6.05	163.89	0	15.91	6.57	965.25
2009	1	22	12	35596.8	15.29	3.53	68.98	0	12.26	8.23	1098.32
2009	1	23	12	35596.8	11.15	0.7	60.29	0	12.65	9.21	1176.54
2009	1	24	12	35596.8	9.64	0	92.9	0	13.27	7.78	1064.41
2009	1	25	12	35897.9	1.79	1.05	170.49	0	10.72	3.2	772.72
2009	1	26	12	35942.39	1.7	3.49	172.87	0	9.54	1.44	678.15
2009	1	27	12	35942.39	0	0.4	240.96	0	10.81	-0.32	596.72
2009	1	28	12	36022.28	0	0	259.48	0	13.28	0.84	642.35
2009	1	29	12	36287.99	0	0	292.47	0	16.84	1.64	688.06
2009	1	30	12	36287.99	0	0	333.8	0	18.04	-2.5	512.97
2009	1	31	12	36287.99	0	0	281.32	0	17.23	2.98	759.27
2009	2	1	12	36633.6	0	0	291.3	0	17.84	2.64	737.55
2009	2	2	12	36633.6	0	2.8	262	0	15.8	2.84	748.4
2009	2	3	12	36633.6	0	4.57	304.4	0	20.3	3.75	798.88
2009	2	4	12	36979.22	0	1.13	278.15	0	18.43	4.27	825.78
2009	2	5	12	36979.22	4.69	0	150.96	0	14.93	5.8	924.38
2009	2	6	12	36979.22	10.49	0	81.4	0	10.84	6.3	956.89
2009	2	7	12	37324.8	6.49	1.77	142.44	0	13.24	5	876.23
2009	2	8	12	37324.8	0.26	0	212.73	0	12.57	3.36	782.31
2009	2	9	12	37324.8	4.37	0	172.35	0	9.41	1.32	674.19
2009	2	10	12	37670.41	0	0.77	267.01	0	9.66	-1.51	550.52
2009	2	11	12	37670.41	4.36	5.37	154.86	0	10.25	2.32	722.66
2009	2	12	12	37874.52	3.65	0.62	156.15	0	9.44	2.13	714.41
2009	2	13	12	38016	11.4	1.97	126.18	0	8.26	2.51	735.3
2009	2	14	12	38016	6.36	1.44	147.53	0	8.7	2.17	716.09
2009	2	15	12	38361.61	11.29	0	101.75	0	8.77	4.65	855.68
2009	2	16	12	38361.61	13.61	1.4	114.79	0	9.32	4.88	869.34
2009	2	17	12	38361.61	19.27	3.54	128.86	0	8.75	4.03	817.46
2009	2	18	12	38707.2	10.58	1.77	243.02	0	11.81	1.67	691.03
2009	2	19	12	38707.2	0	0.6	375.23	0	14.86	1.39	674.26
2009	2	20	12	39008.31	0	0	368.17	0	16.56	3.55	799.96
2009	2	21	12	39052.8	0.02	0	322.76	0	14.47	4.4	831.82
2009	2	22	12	39052.8	4.29	0	128.23	0	13.26	8.62	1129.89
2009	2	23	12	39398.38	9.88	0	153.06	0	14.37	8.73	1138.67
2009	2	24	12	39398.38	0.78	0	305.72	0	15.44	6.36	955.3
2009	2	25	12	39699.54	0.5	0.61	298.55	0	14.83	6.18	949.74
2009	2	26	12	39744.02	0.87	4.2	314.45	0	15.71	6.5	966.18
2009	2	27	12	39744.02	0	0	377.33	0	15.57	3.36	782.27
2009	2	28	12	40089.61	0	0	362.53	0	16.8	5.61	920
2009	3	1	12	40089.61	3.52	0	186.38	0	15.12	8.96	1157.15
2009	3	2	12	40435.18	10.84	3.29	178.99	0	14.99	9.16	1173.53
2009	3	3	12	40435.18	10.75	0	218.84	0	12.91	5.82	925.87
2009	3	4	12	40435.18	14.28	5.2	256.44	0	11.26	2.81	750.22
2009	3	5	12	40780.82	0.76	0	405.8	0	12.58	1.42	677.53
2009	3	6	12	40780.82	0.61	0	351.14	0	10.91	2.63	741.07
2009	3	7	12	41126.39	0	0	430.06	0	13.52	1.08	656.15
2009	3	8	12	41126.39	0	0	443.99	0	15.14	1.11	659.03
2009	3	9	12	41138.46	0	1.76	431.27	0	12.76	0.3	625.16
2009	3	10	12	41472	0	1.04	444.89	0	12.15	-1.19	562.19
2009	3	11	12	41472	0	0	448.38	0	14.93	0.91	640
2009	3	12	12	41817.61	0	0	441.6	0	16.3	2.73	738.75
2009	3	13	12	41817.61	0	0	439.45	0	18.2	4.59	847.04
2009	3	14	12	42163.18	0	0	437.47	0	15.71	2.68	743.34
2009	3	15	12	42163.18	0	0	439.66	0	16.36	3.06	763.72
2009	3	16	12	42163.18	0	1.25	388.35	0	17.3	6.67	978.33
2009	3	17	12	42508.81	0	4.44	403.43	0	18.98	7.41	1033.32
2009	3	18	12	42508.81	0	1.43	412.17	0	20.46	8.1	1087.63
2009	3	19	12	42854.4	0	3.3	407.89	0	22.11	9.61	1207.1
2009	3	20	12	42854.4	0	0	409.27	0	21.22	8.81	1143.64
2009	3	21	12	43200.01	0	0	412.58	0	18.22	6.31	952.72
2009	3	22	12	43200.01	10.83	0	282.55	0	12.28	2.5	735.56
2009	3	23	12	43200.01	0	82.93	419.73	0	12.17	0.74	642.98
2009	3	24	12	43545.6	0	72.1	511.92	0	19.9	-1.96	534.49
2009	3	25	12	43545.6	0	101.07	497.1	0	19.02	0.32	629.52
2009	3	26	12	43891.19	0	30.94	469.8	0	23	6.22	943.89
2009	3	27	12	43891.19	0	0	394.86	0	20.84	8.85	1146.44
2009	3	28	12	44236.81	0	0	457.62	0	23.62	7.69	1047.94
2009	3	29	12	44236.81	0	0	454.22	0	20.65	5.6	912.03
2009	3	30	12	44236.81	0	0.09	397.18	0	16.3	4.73	859.13
2009	3	31	12	44582.39	0	0	509.01	0	19.55	-0.16	605.17
2009	4	1	12	44582.39	0	0.1	423.12	0	20.36	6.76	978.91
2009	4	2	12	44928	0	0	417.16	0	19.14	5.93	927.13
2009	4	3	12	44928	0	0	462.58	0	17.74	2.12	711.75
2009	4	4	12	45261.54	0	0	488.16	0	17.03	-0.4	598.65
2009	4	5	12	45273.61	0	0	532.43	0	22.21	-1.36	548.05
2009	4	6	12	45273.61	0	1.95	529.64	0	25.01	1.13	648.87
2009	4	7	12	45619.19	2	2.03	395.77	0	20.67	6	933.88
2009	4	8	12	45619.19	3.81	0.03	199.83	0	13.53	6.01	938.76
2009	4	9	12	45964.8	1.7	2.57	218.52	0	13.2	6.16	947.71
2009	4	10	12	45964.8	2.94	0	207.94	0	13.48	5.95	935.11
2009	4	11	12	45964.8	0	0	398.11	0	15.54	3.53	788.82
2009	4	12	12	46310.4	0	0	421.29	0	19.4	6.17	938.91
2009	4	13	12	46310.4	0	4.6	393.69	0	19.98	7.91	1068.02
2009	4	14	12	46655.97	0	0.93	435.63	0	16.3	2.87	756.11
2009	4	15	12	46655.97	0	1.45	390.07	0	13.5	2.16	716.88
2009	4	16	12	46700.45	0	0.37	515.47	0	20.73	1.81	691.12
2009	4	17	12	47001.61	0	0	534.34	0	21.5	0.57	629.23
2009	4	18	12	47001.61	0	0	458.4	0	24.93	8.94	1134.41
2009	4	19	12	47347.2	0	0	480.1	0	30.24	11.81	1343.35
2009	4	20	12	47347.2	0	3.43	469.69	0	32.42	14.02	1549.53
2009	4	21	12	47391.67	0	2.32	457.19	0	33.14	15.23	1679.26
2009	4	22	12	47692.79	0	0.23	445.7	0	31.7	14.77	1635.73
2009	4	23	12	47692.79	0	1.41	430.53	0	25.6	10.88	1282.73
2009	4	24	12	48038.4	0	0	396.42	0	18.88	6.6	967.16
2009	4	25	12	48038.4	0	0	473.3	0	18.2	2.58	706.83
2009	4	26	12	48038.4	0	0	455.03	0	18.2	3.5	758.32
2009	4	27	12	48383.99	0	0.3	399.87	0	16.4	4.34	824.43
2009	4	28	12	48383.99	0	0.45	439.28	0	16.95	3.3	760.05
2009	4	29	12	48525.48	0	0	505.85	0	20.15	2.51	691.25
2009	4	30	12	48729.6	0	0.75	542.97	0	21.37	0.74	592.01
2009	5	1	12	48729.6	5.65	0.75	268.91	0	21	10.1	1247.43
2009	5	2	12	49075.19	7.58	4.36	187.35	0	16.79	9.73	1218.64
2009	5	3	12	49075.19	1.88	0	254.69	0	18.01	10.6	1287.74
2009	5	4	12	49075.19	0.24	1.18	385.74	0	21.57	10.18	1231.48
2009	5	5	12	49420.81	1.42	1.26	311.77	0	22.71	12.82	1460.72
2009	5	6	12	49420.81	0	0.68	437.47	0	24.02	11.01	1266.64
2009	5	7	12	49420.81	0	1.73	450	0	24	10.55	1215.21
2009	5	8	12	49766.39	0	0	474.55	0	25.58	10.61	1175.32
2009	5	9	12	49766.39	0	0	481.32	0	26.61	10.96	1171.49
2009	5	10	12	49766.39	0	0	496.66	0	27.92	11	1155.32
2009	5	11	12	50112.01	0	0	500.98	0	29.64	12.09	1216.37
2009	5	12	12	50112.01	0	0.92	485.05	0	24.42	8.56	998.77
2009	5	13	12	50112.01	0	0.46	457.43	0	24.57	9.94	1101.36
2009	5	14	12	50377.68	0	0	448.39	0	24.5	10.3	1127.38
2009	5	15	12	50457.61	0	0	468.06	0	27.61	12.17	1196.4
2009	5	16	12	50457.61	0	0	514.96	0	33.39	14.29	1239.55
2009	5	17	12	50502.09	0	0	502.83	0	35.97	17.31	1428.35
2009	5	18	12	50803.19	0	1.8	465.23	0	32.84	17.15	1409.11
2009	5	19	12	50803.19	0	2.37	459.8	0	29.01	14.5	1098.02
2009	5	20	12	50803.19	0	1.09	559.76	0	26.37	6.23	505.15
2009	5	21	12	51068.92	0	1.82	511.2	0	28	11.18	760.61
2009	5	22	12	51148.83	0	0	502.36	0	27.9	11.62	792.51
2009	5	23	12	51148.83	0	0	555.32	0	25.59	5.92	499.27
2009	5	24	12	51148.83	0	0	453.79	0	23.29	9.6	755.26
2009	5	25	12	51290.3	0	0	560.49	0	25.18	5.24	410.49
2009	5	26	12	51494.39	0	97.91	569.38	0	31.16	9.51	506.16
2009	5	27	12	51494.39	0	107.19	523.9	0	33.52	15.02	771.14
2009	5	28	12	51494.39	0	0	473.35	0	31.33	15.79	900.3
2009	5	29	12	51494.39	0	0	544.18	0	29.64	10.04	539.75
2009	5	30	12	51760.09	0	0	548.93	0	27.4	7.72	468.64
2009	5	31	12	51840	0	0	534.5	0	26.2	7.5	458.75
2009	6	1	12	51840	0	0	436.1	0	25.09	11.55	650.11
2009	6	2	12	51840	0	1.01	405.47	0	24.3	11.99	616.52
2009	6	3	12	51840	0	1.8	419.9	0	25.42	12.62	544.19
2009	6	4	12	51884.48	0	0.56	422.57	0	23.48	10.62	474.81
2009	6	5	12	52173.54	3.59	0	324.75	0	20.66	9.87	495.57
2009	6	6	12	52185.62	0	0	419.62	0	21.7	9.08	428.15
2009	6	7	12	52185.62	0	0	441.33	0	23.36	9.79	450.65
2009	6	8	12	52185.62	0	1.16	430.27	0	24.36	11.25	490.54
2009	6	9	12	52185.62	0	0.94	408.64	0	22.93	10.79	495.27
2009	6	10	12	52185.62	0	0	366.03	0	21.85	11.44	530.59
2009	6	11	12	52185.62	0	0	409.71	0	22.22	10.38	472.62
2009	6	12	12	52185.62	0	0	404.54	0	22.91	11.31	501.26
2009	6	13	12	52327.1	0	0	386.5	0	22.67	11.75	527.71
2009	6	14	12	52451.31	0	0	450.53	0	23.14	9.92	447.36
2009	6	15	12	52519.14	0	0.16	430.53	0	23.16	10.84	486.68
2009	6	16	12	52531.22	0	1.35	461.18	0	25.91	12.39	525.52
2009	6	17	12	52531.22	0	1.55	460.97	0	26.08	12.58	533.66
2009	6	18	12	52531.22	0	0	525.31	0	31.01	13.82	585.27
2009	6	19	12	52531.22	0	0	497.83	0	30.59	15.13	635.01
2009	6	20	12	52531.22	0	0	501.16	0	27.15	11.89	508.24
2009	6	21	12	52531.22	0	0	549.97	0	26.65	8.31	397.28
2009	6	22	12	52531.22	0	0	584.05	0	30.74	8.68	407.51
2009	6	23	12	52531.22	0	0.96	583.42	0	31.15	8.89	416.83
2009	6	24	12	52531.22	0	0	567.46	0	31.49	10.74	475.69
2009	6	25	12	52531.22	0	0	564.6	0	29.58	9.42	433.09
2009	6	26	12	52531.22	0	0	555.44	0	29.95	10.55	467.06
2009	6	27	12	52519.14	0	0	598.06	0	35.28	9.75	444.59
2009	6	28	12	52451.31	0	0	509.95	0	36.53	19.12	845.6
2009	6	29	12	52327.1	0	0	518.77	0	36.37	18.5	812.88
2009	6	30	12	52230.09	0	0	483.18	0	33.3	17.89	787.35
2009	7	1	12	52185.62	0	0.1	546.68	0	32.19	12.87	546.1
2009	7	2	12	52185.62	0	0	572.28	0	32.19	10.15	457.29
2009	7	3	12	52185.62	0	0	508.33	0	32.61	15.36	644.44
2009	7	4	12	52185.62	0	0	473.8	0	30.63	15.32	643.18
2009	7	5	12	52185.62	0	0	526.9	0	28.6	10.3	459.84
2009	7	6	12	52185.62	0	0.31	473.02	0	27.47	12.11	516.9
2009	7	7	12	52185.62	0	1.28	551.44	0	27.45	7.16	368.44
2009	7	8	12	51981.5	0	0	527.32	0	30.67	11.7	497.65
2009	7	9	12	51840	0	0.49	451.36	0	27.37	12.62	530.94
2009	7	10	12	51840	0	0	490.43	0	28.78	11.89	508.88
2009	7	11	12	51840	0	0	443.84	0	28.96	14.29	601.22
2009	7	12	12	51840	0	0	416.38	0	28.9	15.39	648.51
2009	7	13	12	51840	0	0.8	556.92	0	31.11	8.84	415.69
2009	7	14	12	51538.87	0	0.83	473.4	0	33.93	16.94	730.06
2009	7	15	12	51494.39	0	1.18	483.23	0	35.58	17.77	778.37
2009	7	16	12	51494.39	0	0	479.58	0	35.17	17.53	763.5
2009	7	17	12	51494.39	0	0	477.45	0	35.69	18.01	788.57
2009	7	18	12	51482.32	0	0	457.41	0	35.03	18.51	812.81
2009	7	19	12	51148.83	0	0	455.89	0	35.9	19.33	857.5
2009	7	20	12	51148.83	0	1.6	552.12	0	35.01	11.62	507.82
2009	7	21	12	51148.83	0	6.38	501.79	0	32.25	13.22	560.54
2009	7	22	12	51148.83	0	14.39	438.44	0	30.75	15.39	642.94
2009	7	23	12	50803.19	0	0	457.38	0	31.29	15.1	636.67
2009	7	24	12	50803.19	0	0	499.23	0	29.71	11.36	491.21
2009	7	25	12	50803.19	0	0	494.92	0	30.3	12.2	519.02
2009	7	26	12	50791.12	0	0	478.42	0	32.9	15.53	654.78
2009	7	27	12	50457.61	0	146.38	469.88	0	34.28	17.44	759.63
2009	7	28	12	50457.61	0	55.41	490.27	0	32.77	14.9	628.57
2009	7	29	12	50457.61	0	0	504.5	0	30.97	12.29	524.89
2009	7	30	12	50112.01	0	0	448.73	0	30.57	15.04	639.13
2009	7	31	12	50112.01	0	0	435.35	0	29.52	14.74	618.45
2009	8	1	12	50112.01	0	0	440.94	0	30.16	15.19	639
2009	8	2	12	49907.9	0	0	503.84	0	29.32	10.99	480.46
2009	8	3	12	49766.39	0	1.35	402.83	0	27.71	14.52	606.07
2009	8	4	12	49766.39	0	1.11	432.68	0	28.77	14.31	600
2009	8	5	12	49562.29	0	0.66	424.77	0	28.43	14.34	600.47
2009	8	6	12	49420.81	0	0	456.55	0	27.64	12.23	520.91
2009	8	7	12	49420.81	0	0	432.96	0	24.5	10.49	464.55
2009	8	8	12	49119.69	0	0	449.18	0	28.61	13.48	569.1
2009	8	9	12	49075.19	0	0	548.05	0	31.91	9.7	441.4
2009	8	10	12	49075.19	0	0.25	448.84	0	33.02	17.35	749.25
2009	8	11	12	48729.6	0	0.77	430.04	0	32.19	17.45	756.99
2009	8	12	12	48729.6	0	0.18	494.11	0	33.34	15.07	632.21
2009	8	13	12	48729.6	0	0	438.83	0	31.67	16.61	713.59
2009	8	14	12	48383.99	0	0	479.3	0	31.17	14.02	590.92
2009	8	15	12	48383.99	0	0	473.45	0	29.4	12.61	531.94
2009	8	16	12	48383.99	0	0	465.14	0	30.89	14.44	604.14
2009	8	17	12	48038.4	0	0.6	454.42	0	31.27	15.35	643.02
2009	8	18	12	48038.4	0	1.25	457.48	0	31.83	15.66	655.18
2009	8	19	12	47692.79	0	0.55	446.54	0	32.07	16.63	716.87
2009	8	20	12	47692.79	0	0	439.07	0	30.52	15.61	653.01
2009	8	21	12	47692.79	0	0	484.47	0	33.68	15.8	666.87
2009	8	22	12	47347.2	0	0	450.41	0	33.35	17.42	755.57
2009	8	23	12	47347.2	0	0	419.4	0	30.32	16.23	698.47
2009	8	24	12	47046.09	0	0.26	535.91	0	29.03	7.01	364.81
2009	8	25	12	47001.61	0	0.1	467.92	0	30.25	13.38	563.4
2009	8	26	12	47001.61	0	0.19	472.02	0	31.14	13.89	586.71
2009	8	27	12	46655.97	0	0.1	491.37	0	33.9	14.88	623.58
2009	8	28	12	46655.97	0	0.08	536.12	0	35.53	11.6	503.94
2009	8	29	12	46310.4	0	0	464.03	0	36.19	18.27	802.44
2009	8	30	12	46310.4	0	0	447.78	0	35.19	18.32	799.24
2009	8	31	12	46310.4	0	0.1	418.07	0	30.64	15.73	658.41
2009	9	1	12	45964.8	0	0.64	452.56	0	32.96	15.91	672.91
2009	9	2	12	45964.8	0	0.12	431.2	0	34.16	18.02	787.77
2009	9	3	12	45619.19	0	0.08	414.28	0	34.04	18.71	820.42
2009	9	4	12	45619.19	0	0	463.14	0	32.12	13.92	586.32
2009	9	5	12	45619.19	0	0	445.13	0	28.09	11.22	480.01
2009	9	6	12	45273.61	0	0	432.83	0	28.45	12.15	518.29
2009	9	7	12	45273.61	0	0	417.5	0	26.7	11.27	487.63
2009	9	8	12	44928	0	20.42	439.34	0	29.2	12.38	522.1
2009	9	9	12	44928	0	2.09	425.26	0	29.98	13.78	580.61
2009	9	10	12	44582.39	0	0	439.72	0	32.65	15.13	635.57
2009	9	11	12	44582.39	0	0	430.17	0	34.24	17.08	734.17
2009	9	12	12	44582.39	0	0	388.12	0	31.11	16.54	709.87
2009	9	13	12	44236.81	0	0	428.06	0	25.75	9.16	425.18
2009	9	14	12	44236.81	4.81	77.74	227.39	0	22.32	11.94	511.56
2009	9	15	12	43891.19	0	1.6	392.9	0	25.93	11.37	489.21
2009	9	16	12	43891.19	0	1.51	371.09	0	27.72	14.05	591.2
2009	9	17	12	43590.08	0	3.58	399.34	0	30.18	14.81	623.96
2009	9	18	12	43545.6	0	0.95	426.65	0	33.9	16.27	698.41
2009	9	19	12	43545.6	0	1.34	394.74	0	32.35	16.73	717.63
2009	9	20	12	43200.01	0	0	396.74	0	30.36	14.73	619.03
2009	9	21	12	43200.01	0	0.63	399.57	0	32.3	16.18	692.48
2009	9	22	12	42854.4	0	0.75	407.75	0	34.31	17.26	740.58
2009	9	23	12	42854.4	0	1.39	404.86	0	33.85	16.98	730.68
2009	9	24	12	42854.4	0	0	407.65	0	32.99	15.86	669.18
2009	9	25	12	42508.81	0	0	425.05	0	33.45	14.78	619.72
2009	9	26	12	42508.81	0	0	419.13	0	34.97	16.36	702.29
2009	9	27	12	42163.18	0	0	414.59	0	35.41	17.05	734.39
2009	9	28	12	42163.18	0	0	373.38	0	31.61	16.42	710.92
2009	9	29	12	41817.61	0	1.72	350.22	0	23.7	10.25	457.22
2009	9	30	12	41817.61	0	0	365.43	0	20.25	6.01	333.12
2009	10	1	12	41817.61	0	0	387.96	0	24.39	8.43	400
2009	10	2	12	41472	0	0	455.52	0	27.97	4.46	304
2009	10	3	12	41472	0	0	379.49	0	24.75	8.83	408.67
2009	10	4	12	41126.39	0	0	338.05	0	18.45	5.25	318.84
2009	10	5	12	41126.39	0	2.35	338.93	0	17.68	4.37	302.31
2009	10	6	12	40780.82	0	0.94	373.47	0	21.44	5.77	320
2009	10	7	12	40780.82	0	2.77	356.16	0	23.41	8.51	400
2009	10	8	12	40780.82	0	0	333.68	0	23.01	9.46	429.64
2009	10	9	12	40435.18	0	0	389.59	0	22.77	5.22	320.19
2009	10	10	12	40435.18	0	0	334.19	0	23.25	9.45	428.66
2009	10	11	12	40089.61	0	0	285	0	21.21	10.05	450.6
2009	10	12	12	40089.61	0	0	275.21	0	18.46	7.9	385.49
2009	10	13	12	40089.61	40.5	0.64	121.44	0	15.97	9.93	872.91
2009	10	14	12	39744.02	51.49	1.98	129.96	0	20.06	13.13	1495.16
2009	10	15	12	39744.02	0.08	0.8	226.96	0	23.5	14.04	1598.48
2009	10	16	12	39398.38	0	0	262.11	0	25.64	14.28	1582.13
2009	10	17	12	39398.38	0	0	277.45	0	26.5	14.2	1557.09
