1																																																																																		
1																																																																																		
1																																																																																		
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	ACMH	ACSH	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	Nitrate	Q	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	tmax(C)_daymet tmin(C)_daymet	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur	
2017	2	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		134	0.82	0	0	0	0	64	54	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	60	66	0	0	0	61	64	0	0	0	0	0	0	0	0	0	37984
2017	2	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		89.5	0	0	0	0	0	70	53	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	59	73	0	0	0	59	64	0	0	0	0	0	0	0	0	0	37984
2017	2	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		78.9	0	0	0	0	0	75	54	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	59	82	0	0	0	59	68	0	0	0	0	0	0	0	0	0	37984
2017	2	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		74.4	0	0	0	0	0	79	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	63	86	0	0	0	59	71	0	0	0	0	0	0	0	0	0	37984
2017	2	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		70.3	0	0	0	0	0	79	38	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	45	79	0	0	0	55	69	0	0	0	0	0	0	0	0	0	37984
2017	2	27	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		68.7	0	0	0	0	0	71	42	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	44	75	0	0	0	57	65	0	0	0	0	0	0	0	0	0	37984
2017	2	28	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		69	0	0	0	0	0	79	54	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	55	83	0	0	0	57	70	0	0	0	0	0	0	0	0	0	37984
2017	3	1	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		69.6	0.03	0	0	0	0	79	62	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	63	79	0	0	0	64	70	0	0	0	0	0	0	0	0	0	37984
2017	3	2	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		69.1	0.02	0	0	0	0	79	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	55	82	0	0	0	64	73	0	0	0	0	0	0	0	0	0	37984
2017	3	3	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		66.2	0	0	0	0	0	67	36	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	41	70	0	0	0	55	69	0	0	0	0	0	0	0	0	0	37984
2017	3	4	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		64.8	0	0	0	0	0	70	38	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	41	72	0	0	0	53	66	0	0	0	0	0	0	0	0	0	37984
2017	3	5	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.6	0	0	0	0	0	70	43	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	41	73	0	0	0	53	66	0	0	0	0	0	0	0	0	0	37984
2017	3	6	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		67	0.02	0	0	0	0	72	53	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	52	70	0	0	0	56	64	0	0	0	0	0	0	0	0	0	37984
2017	3	7	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		67.5	0	0	0	0	0	77	59	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	59	80	0	0	0	59	69	0	0	0	0	0	0	0	0	0	37984
2017	3	8	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		110	0.96	0	0	0	0	76	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	60	80	0	0	0	62	70	0	0	0	0	0	0	0	0	0	37984
2017	3	9	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		88.6	0	0	0	0	0	74	49	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	56	80	0	0	0	60	70	0	0	0	0	0	0	0	0	0	37984
2017	3	10	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		75.7	0	0	0	0	0	78	50	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	56	85	0	0	0	59	72	0	0	0	0	0	0	0	0	0	37984
2017	3	11	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		71.6	0	0	0	0	0	80	49	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	55	83	0	0	0	61	72	0	0	0	0	0	0	0	0	0	37984
2017	3	12	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		70.8	0.07	0	0	0	0	75	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	54	80	0	0	0	60	70	0	0	0	0	0	0	0	0	0	37984
2017	3	13	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		71.3	0	0	0	0	0	60	43	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	50	65	0	0	0	57	63	0	0	0	0	0	0	0	0	0	37984
2017	3	14	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		73	0.16	0	0	0	0	59	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	45	60	0	0	0	53	59	0	0	0	0	0	0	0	0	0	37984
2017	3	15	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		70.7	0	0	0	0	0	56	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	38	66	0	0	0	50	60	0	0	0	0	0	0	0	0	0	37984
2017	3	16	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		68.9	0	0	0	0	0	54	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	38	66	0	0	0	48	60	0	0	0	0	0	0	0	0	0	37984
2017	3	17	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		67.7	0	0	0	0	0	63	30	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	39	69	0	0	0	47	61	0	0	0	0	0	0	0	0	0	37984
2017	3	18	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		67	0	0	0	0	0	71	38	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	45	78	0	0	0	51	61	0	0	0	0	0	0	0	0	0	37984
2017	3	19	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		66.9	0	0	0	0	0	75	46	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	52	84	0	0	0	55	68	0	0	0	0	0	0	0	0	0	37984
2017	3	20	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.8	0	0	0	0	0	81	48	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	56	84	0	0	0	56	73	0	0	0	0	0	0	0	0	0	37984
2017	3	21	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.7	0	0	0	0	0	82	50	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	57	87	0	0	0	60	75	0	0	0	0	0	0	0	0	0	37984
2017	3	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.5	0	0	0	0	0	79	61	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	64	89	0	0	0	66	78	0	0	0	0	0	0	0	0	0	37984
2017	3	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		64.3	0	0	0	0	0	87	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	61	91	0	0	0	66	80	0	0	0	0	0	0	0	0	0	37984
2017	3	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		64.4	0	0	0	0	0	80	55	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	60	88	0	0	0	66	79	0	0	0	0	0	0	0	0	0	37984
2017	3	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		66.5	0	0	0	0	0	74	58	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	63	76	0	0	0	66	72	0	0	0	0	0	0	0	0	0	37984
2017	3	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		74	0.29	0	0	0	0	80	55	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	61	82	0	0	0	66	74	0	0	0	0	0	0	0	0	0	37984
2017	3	27	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		70.3	0	0	0	0	0	82	59	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	61	89	0	0	0	64	77	0	0	0	0	0	0	0	0	0	37984
2017	3	28	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.9	0	0	0	0	0	82	62	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	68	91	0	0	0	68	80	0	0	0	0	0	0	0	0	0	37984
2017	3	29	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		61.9	0	0	0	0	0	82	60	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	66	91	0	0	0	70	81	0	0	0	0	0	0	0	0	0	37984
2017	3	30	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		67.8	0	0	0	0	0	82	61	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	66	91	0	0	0	70	81	0	0	0	0	0	0	0	0	0	37984
2017	3	31	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		101	0.7	0	0	0	0	80	55	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	61	82	0	0	0	66	75	0	0	0	0	0	0	0	0	0	37984
2017	4	1	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		79.9	0	0	0	0	0	80	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	60	87	0	0	0	65	76	0	0	0	0	0	0	0	0	0	37984
2017	4	2	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		68.9	0	0	0	0	0	84	52	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	60	91	0	0	0	64	79	0	0	0	0	0	0	0	0	0	37984
2017	4	3	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		250	0	0	0	0	0	83	59	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	62	90	0	0	0	66	79	0	0	0	0	0	0	0	0	0	37984
2017	4	4	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		181	2.12	0	0	0	0	80	56	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	64	82	0	0	0	66	73	0	0	0	0	0	0	0	0	0	37984
2017	4	5	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		116	0.7	0	0	0	0	84	62	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	92	0	0	0	66	79	0	0	0	0	0	0	0	0	0	37984
2017	4	6	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		98.8	0.01	0	0	0	0	82	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	53	88	0	0	0	64	78	0	0	0	0	0	0	0	0	0	37984
2017	4	7	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		81.2	0	0	0	0	0	71	45	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	50	78	0	0	0	60	73	0	0	0	0	0	0	0	0	0	37984
2017	4	8	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		73.4	0	0	0	0	0	72	40	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	50	81	0	0	0	60	74	0	0	0	0	0	0	0	0	0	37984
2017	4	9	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		69.2	0	0	0	0	0	74	43	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	50	84	0	0	0	59	75	0	0	0	0	0	0	0	0	0	37984
2017	4	10	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		66.8	0	0	0	0	0	77	46	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	52	88	0	0	0	60	77	0	0	0	0	0	0	0	0	0	37984
2017	4	11	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.5	0	0	0	0	0	81	49	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	55	86	0	0	0	62	76	0	0	0	0	0	0	0	0	0	37984
2017	4	12	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.1	0	0	0	0	0	82	54	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	61	87	0	0	0	65	77	0	0	0	0	0	0	0	0	0	37984
2017	4	13	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.6	0.08	0	0	0	0	79	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	62	86	0	0	0	66	76	0	0	0	0	0	0	0	0	0	37984
2017	4	14	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		63.2	0	0	0	0	0	85	53	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	61	92	0	0	0	66	80	0	0	0	0	0	0	0	0	0	37984
2017	4	15	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60.6	0	0	0	0	0	83	55	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	60	91	0	0	0	67	80	0	0	0	0	0	0	0	0	0	37984
2017	4	16	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60.2	0	0	0	0	0	83	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	60	91	0	0	0	67	80	0	0	0	0	0	0	0	0	0	37984
2017	4	17	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		59.7	0.03	0	0	0	0	82	57	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	63	87	0	0	0	68	79	0	0	0	0	0	0	0	0	0	37984
2017	4	18	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		57.9	0	0	0	0	0	82	57	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	62	91	0	0	0	69	83	0	0	0	0	0	0	0	0	0	37984
2017	4	19	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		56.1	0.03	0	0	0	0	84	54	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	64	90	0	0	0	69	82	0	0	0	0	0	0	0	0	0	37984
2017	4	20	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		55.7	0	0	0	0	0	86	55	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	63	95	0	0	0	68	85	0	0	0	0	0	0	0	0	0	37984
2017	4	21	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		54.7	0	0	0	0	0	86	59	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	68	95	0	0	0	72	87	0	0	0	0	0	0	0	0	0	37984
2017	4	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		53.9	0	0	0	0	0	84	59	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	66	94	0	0	0	73	87	0	0	0	0	0	0	0	0	0	37984
2017	4	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60.8	0.33	0	0	0	0	84	61	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	66	94	0	0	0	72	87	0	0	0	0	0	0	0	0	0	37984
2017	4	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60.6	0	0	0	0	0	73	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	56	82	0	0	0	67	77	0	0	0	0	0	0	0	0	0	37984
2017	4	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		56.4	0	0	0	0	0	73	48	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	56	85	0	0	0	65	79	0	0	0	0	0	0	0	0	0	37984
2017	4	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		54.8	0	0	0	0	0	79	49	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	57	91	0	0	0	65	83	0	0	0	0	0	0	0	0	0	37984
2017	4	27	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		54.1	0	0	0	0	0	83	56	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	61	95	0	0	0	68	84	0	0	0	0	0	0	0	0	0	37984
2017	4	28	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		53.5	0.03	0	0	0	0	86	65	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	74	97	0	0	0	75	87	0	0	0	0	0	0	0	0	0	37984
2017	4	29	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		52.2	0	0	0	0	0	86	70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	73	91	0	0	0	77	85	0	0	0	0	0	0	0	0	0	37984
2017	4	30	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		63.2	0	0	0	0	0	85	70	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	72	91	0	0	0	76	84	0	0	0	0	0	0	0	0	0	37984
2017	5	1	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		255	2.98	0	0	0	0	83	57	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	83	0	0	0	72	79	0	0	0	0	0	0	0	0	0	37984
2017	5	2	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		146	0	0	0	0	0	81	52	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	63	90	0	0	0	68	80	0	0	0	0	0	0	0	0	0	37984
2017	5	3	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		84.4	0	0	0	0	0	84	54	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	62	93	0	0	0	67	83	0	0	0	0	0	0	0	0	0	37984
2017	5	4	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		309	2.42	0	0	0	0	84	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	86	0	0	0	66	78	0	0	0	0	0	0	0	0	0	37984
2017	5	5	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		238	0.05	0	0	0	0	76	49	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	51	75	0	0	0	60	71	0	0	0	0	0	0	0	0	0	37984
2017	5	6	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		115	0	0	0	0	0	71	46	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	51	73	0	0	0	60	68	0	0	0	0	0	0	0	0	0	37984
2017	5	7	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		89.5	0	0	0	0	0	77	50	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	53	87	0	0	0	60	78	0	0	0	0	0	0	0	0	0	37984
2017	5	8	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		80	0	0	0	0	0	82	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	62	93	0	0	0	65	82	0	0	0	0	0	0	0	0	0	37984
2017	5	9	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		73.2	0	0	0	0	0	86	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	64	97	0	0	0	69	86	0	0	0	0	0	0	0	0	0	37984
