1																																																																																	
1																																																																																	
1																																																																																	
Year	Mnth	Day	STATION	NAME	LATITUDE	LONGITUDE	ELEVATION	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	Q	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	tmax(C)_daymet	tmin(C)_daymet	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur
2017	8	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						11500			0.02		0	0	82	91	75				170	260						16.1	21.9					1					1																																				27226
2017	8	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						13200			0.05		0	0	80	87	76				210	200						13	14.1			1		1																																									27226
2017	8	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						13000			0.05		0	0	81	90	74				190	220						14.1	17					1					1																																				27226
2017	8	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						12000			0		0	0	83	94	74				200	200						13	16.1																																														27226
2017	8	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						9880			0		0	0	84	96	75				360	350						28	33.1					1					1																																				27226
2017	8	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						7470			0.21		0	0	80	93	73				340	340						25.1	34			1		1					1																																				27226
2017	8	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						6280			0		0	0	80	95	72				70	90						10.1	14.1			1																																											27226
2017	8	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						5000			0.01		0	0	83	93	74				140	130						19.9	23.9			1		1																																									27226
2017	8	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						4970			0.19		0	0	79	87	74				360	10						13	16.1			1							1																																				27226
2017	8	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						4660			0		0	0	81	93	73				130	130						16.1	19			1		1																																									27226
2017	8	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						4610			0		0	0	81	93	74				20	30						14.1	17			1																																											27226
2017	8	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						4180			0		0	0	81	93	73				80	100						10.1	13																																														27226
2017	8	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						3380			0		0	0	81	90	74				30	30						17	21																																														27226
2017	8	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05						4540			0		0	0	82	91	75				80	70						17	21																																														27226
2017	8	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						3840			0		0	0	80	85	75				70	100						14.1	19																																														27226
2017	8	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.84						2380			3.47		0	0	74	77	71				40	60						17	23			1		1					1																																				27226
2017	8	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.41						3630			2.36		0	0	78	85	75				180	180						25.1	38			1		1					1																																				27226
2017	8	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	14.09						4240			0.39		0	0	81	87	76				210	220						25.9	35.1			1		1																																									27226
2017	9	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						6510			0		0	0	80	89	74				230	220						12.1	15																																														27226
2017	9	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						11300			0		0	0	79	89	71				190	190						17	19																																														27226
2017	9	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						6830			0		0	0	80	91	71				350	30						10.1	17																																														27226
2017	9	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	1.57						6850			0		0	0	78	90	68				220	280						8.1	11																																														27226
2017	9	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						4410			0.32		0	0	78	90	70				10	20						23	27.1			1		1					1																																				27226
2017	9	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						6950			0.04		0	0	75	79	63				10	20						17	21			1		1					1																																				27226
2017	9	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.28						6410			0		0	0	69	80	59				20	10						16.1	19.9																																														27226
2017	9	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.17						4850			0		0	0	70	85	59				20	20						16.1	21																																														27226
2017	9	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.18						3980			0		0	0	74	85	64				20	20						21	27.1																																														27226
2017	9	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	14.32						3610			0		0	0	74	82	67				40	60						23.9	34																																														27226
2017	9	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	16.11						4830			0		0	0	70	77	63				340	340						30	38.9																																														27226
2017	9	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						4840			0		0	0	71	83	60				200	230						15	21.9																																														27226
2017	9	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						6210			0		0	0	70	84	57				190	210						15	19.9																																														27226
2017	9	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						7780			0		0	0	75	88	64				160	180						12.1	16.1			1																																											27226
2017	9	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						6110			0.45		0	0	76	85	70				90	100						14.1	19			1		1					1																																				27226
2017	9	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						6620			0.04		0	0	79	89	74				40	40						12.1	16.1			1		1																																									27226
2017	9	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.01						7670			0		0	0	80	91	73				150	140						10.1	12.1			1																																											27226
2017	9	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						4520			0.07		0	0	80	92	72				150	150						17	19.9			1		1																																									27226
2017	9	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						4220			0.01		0	0	79	88	74				240	240						14.1	19			1		1																																									27226
2017	9	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						6200			0.2		0	0	80	90	71				30	20						23.9	33.1			1		1					1																																				27226
2017	9	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						4480			0		0	0	78	92	71				170	170						14.1	16.1			1		1																																									27226
2017	9	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						7450			0.62		0	0	78	91	70				80	80						10.1	40.9					1					1																																				27226
2017	9	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						4630			0.01		0	0	77	91	70				100	90						25.1	31.1			1							1																																				27226
2017	9	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						4730			0.22		0	0	75	87	70				70	60						21.9	30			1		1					1																																				27226
2017	9	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						3890			0.17		0	0	76	85	72				60	60						19.9	21			1		1																																									27226
2017	9	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						3450			0.56		0	0	78	90	71				180	40						12.1	14.1			1		1																																									27226
2017	9	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						4500			0		0	0	79	92	72				50	30						12.1	15			1																																											27226
2017	9	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						3200			0		0	0	80	92	70				20	50						12.1	14.1			1																																											27226
2017	9	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.16						3100			0		0	0	79	91	71				360	20						13	16.1																																														27226
2017	9	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						3320			0.32		0	0	80	93	70				110	120						19.9	23			1																																											27226
2017	10	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.41						3160			0.15		0	0	77	86	65				70	60						21.9	28			1							1																																				27226
2017	10	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.41						2330			0.01		0	0	72	81	67				90	90						21	25.1			1																																											27226
2017	10	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.51						2270			0		0	0	77	87	69				100	100						19.9	25.1																																														27226
2017	10	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.28						2980			0		0	0	75	85	67				90	90						16.1	21																																														27226
2017	10	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05						2280			0		0	0	75	87	65				40	50						16.1	21																																														27226
2017	10	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.4						2470			0		0	0	77	90	67				70	70						17	21.9																																														27226
2017	10	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	14.99						2990			2.81		0	0	79	90	73				130	120						38	51			1																																											27226
2017	10	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.97						5880			1.55		0	0	78	84	74				160	140						46.1	66			1																																											27226
2017	10	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						9670			1.94		0	0	78	85	76				170	190						19.9	23.9			1	1	1																																									27226
2017	10	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						9250			0.17		0	0	80	89	74				210	170						10.1	14.1			1	1	1					1																																				27226
2017	10	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						10200			1.87		0	0	80	92	72				20	20						23.9	29.1			1	1	1																																									27226
2017	10	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						8140			0		0	0	78	88	72				10	10						13	15			1																																											27226
2017	10	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						7460			0.59		0	0	78	90	68				90	90						25.9	31.1			1																																											27226
2017	10	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38						5850			0		0	0	77	86	71				120	100						14.1	18.1			1																																											27226
2017	10	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						5250			0.08		0	0	78	86	72				150	140						16.1	19.9			1		1																																									27226
2017	10	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.3						6450			0.14		0	0	70	74	58				10	10						19.9	23.9			1		1					1																																				27226
2017	10	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.17						4940			0		0	0	63	77	53				60	60						16.1	21																																														27226
2017	10	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						4350			0		0	0	63	76	53				80	70						14.1	18.1																																														27226
2017	10	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						6110			0		0	0	67	83	57				30	30						14.1	16.1																																														27226
2017	10	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.16						4470			0		0	0	69	81	60				80	80						15	19.9																																														27226
2017	10	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.51						5870			0		0	0	73	83	64				120	110						18.1	23																																														27226
2017	10	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						5650			4.07		0	0	71	72	68				100	100						17	21			1		1																																									27226
2017	10	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38						4740			0.01		0	0	68	74	52				350	340						18.1	23.9			1							1																																				27226
2017	10	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						5740			0		0	0	60	73	49				330	330						21	30																																														27226
2017	10	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						9030			0		0	0	55	67	44				300	350						15	21																																														27226
2017	10	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						8170			0		0	0	56	74	43				180	170						13	21.9																																														27226
2017	10	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						4850			0		0	0	63	79	53				140	120						15	19																																														27226
2017	10	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						8630			0.05		0	0	60	66	43				340	340						19.9	23.9			1																																											27226
2017	10	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						8510			0		0	0	48	61	38				340	330						21.9	29.1																																														27226
2017	10	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						7650			0		0	0	53	72	40				190	200						12.1	15																																														27226
2017	10	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						10700	1415		0		0	0	60	76	47				180	180						13	15																																														27226
2017	11	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.07						11800			0		0	0	66	79	58				150	130						21	27.1																																														27226
2017	11	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						8420			0		0	0	74	83	67				150	210						14.1	18.1			1																																											27226
2017	11	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.68						6100			0		0	0	72	82	62				150	160						10.1	14.1			1	1																																										27226
2017	11	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.46						8460			0		0	0	70	83	62				140	130						12.1	15			1	1																																										27226
2017	11	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						8760			0		0	0	69	81	59				200	200						14.1	18.1			1	1																																										27226
2017	11	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						6990			0		0	0	71	82	62				210	170						10.1	13			1	1																																										27226
2017	11	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						8790			0		0	0	72	80	67				290	220						8.9	14.1			1	1																																										27226
2017	11	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						5800			0		0	0	69	71	59				350	360						14.1	17			1	1						1																																				27226
2017	11	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.74						8340			0.15		0	0	58	60	50				350	360						18.1	21.9			1							1																																				27226
2017	11	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05						5610			0		0	0	55	69	45				30	40						17	19.9			1																																											27226
2017	11	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						6940			0		0	0	58	73	49				100	100						15	19																																														27226
2017	11	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5						6710			0.09		0	0	61	63	56				60	60						14.1	18.1			1																																											27226
2017	11	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.62						6780			0		0	0	62	73	53				10	30						18.1	23.9			1																																											27226
2017	11	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37						5740			0		0	0	58	71	49				40	30						10.1	13																																														27226
2017	11	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						5740			0		0	0	57	71	49				120	100						14.1	17																																														27226
2017	11	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	1.12						6450			0		0	0	60	76	47				310	320						8.1	10.1			1																																											27226
2017	11	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						5760			0		0	0	63	76	55				190	180						12.1	13			1																																											27226
2017	11	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.41						6130			0.08		0	0	68	80	60				340	340						25.1	33.1			1																																											27226
2017	11	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.97						5630			0		0	0	59	62	42				340	340						25.1	33.1																																														27226
2017	11	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						3120			0		0	0	46	59	33				100	100						10.1	14.1																																														27226
2017	11	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						4820			0		0	0	53	73	43				20	350						8.9	13																																														27226
2017	11	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.08						5230			0		0	0	57	65	47				20	360						21	25.9																																														27226
2017	11	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.4						5870			0		0	0	51	64	38				350	340						16.1	25.1																																														27226
2017	11	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						6990			0		0	0	50	69	37				40	340						8.1	10.1																																														27226
2017	11	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.46						4940			0		0	0	50	68	37				330	330						12.1	13			1																																											27226
2017	11	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.83						3540			0		0	0	54	70	41				10	360						16.1	21			1																																											27226
2017	11	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						2590			0		0	0	53	68	38				30	40						15	19										1																																				27226
2017	11	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						3140			0		0	0	53	74	38				170	130						13	17																																														27226
2017	11	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						6220			0		0	0	63	79	52				140	90						12.1	15			1	1						1																																				27226
2017	11	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						4270			0.16		0	0	67	76	60				170	180						12.1	14.1			1	1																																										27226
2017	12	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						3200			0		0	0	65	70	59				10	10						12.1	13			1							1																																				27226
2017	12	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						4190			0		0	0	61	72	51				10	20						10.1	12.1			1	1						1																																				27226
2017	12	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						5950			0		0	0	58	70	50				10	20						12.1	13			1	1																																										27226
2017	12	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.83						3730			0		0	0	62	73	55				120	120						16.1	19			1	1						1																																				27226
2017	12	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.4						3750			0.12		0	0	69	79	55				300	310						21	29.1			1	1																																										27226
2017	12	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.3						9630			0.69		0	0	51	53	41				350	340						21.9	28			1							1																																				27226
2017	12	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.96						15500			0.11		0	0	43	47	41				20	10						17	21.9			1							1																																				27226
2017	12	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.08						13900			0.88		1	0	39	41	33				340	360						18.1	25.1			1																																											27226
2017	12	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						8830			0		0	0	36	47	30				310	300						14.1	19			1							1																																				27226
2017	12	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.24						9050			0		0	0	40	57	29				140	280						8.9	15																																														27226
2017	12	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						5040			0		0	0	46	67	33				210	220						14.1	18.1			1																																											27226
2017	12	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5						4110			0		0	0	53	61	42				350	350						23	28																																														27226
2017	12	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						5620			0		0	0	45	58	31				210	220						16.1	19.9																																														27226
2017	12	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						8760			0		0	0	51	64	42				210	210						8.1	12.1																																														27226
2017	12	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.28						5180			0		0	0	48	50	40				340	340						16.1	19																																														27226
2017	12	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						2900	2351		0		0	0	46	60	39				110	110						10.1	13																																														27226
2017	12	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						6910	928		1.2		0	0	60	71	52				160	150						21	28				1	1																																									27226
2017	12	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.01						11000	1024		0.37		0	0	65	72	62				20	30						10.1	11				1	1					1																																				27226
2017	12	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						7080	1507		0		0	0	67	75	64				190	190						13	15				1																																										27226
2017	12	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.62						14500	1133		0.36		0	0	71	74	57				220	210						23	33.1			1																																											27226
2017	12	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						46100	1524		0		0	0	61	73	50				160	140						10.1	13				1																																										27226
2017	12	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.17						58200	1311		0		0	0	67	80	61				180	200						19.9	27.1				1						1																																				27226
2017	12	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.96						51400	1059		0.02		0	0	72	76	54				210	200						23	36			1							1																																				27226
2017	12	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						45400	2016		0		0	0	56	66	46				350	340						21.9	28																																														27226
2017	12	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.51						42100	1047		0		0	0	46	52	35				40	30						21	25.9																																														27226
2017	12	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						35400	2349		0		0	0	42	56	32				40	40						12.1	16.1																																														27226
2017	12	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.3						25100	1930		0.21		0	0	47	49	40				20	20						21	25.9			1																																											27226
2017	12	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.95						18500	352		0.16		0	0	40	44	37				20	360						14.1	18.1			1																																											27226
2017	12	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						16500	405		0		0	0	44	56	34				20	360						14.1	17																																														27226
2017	12	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						8690	1039		0		0	0	46	59	33				60	50						10.1	13																																														27226
2017	12	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	13.42						12200	1822		0.25		0	0	47	50	30				360	360						23.9	30																																														27226
2018	1	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	16.33						8710			0		0	0	30	36	23				350	360						25.1	32																																														27226
2018	1	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.84						8240			0		0	0	28	41	19				10	10						17	23.9																																														27226
2018	1	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.28						8510			0		0	0	35	45	31				340	10						17	23																																														27226
2018	1	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.16						6210			0		0	0	34	46	25				340	350						15	19.9																																														27226
2018	1	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						3730			0		0	0	35	51	26				50	30						10.1	14.1																																														27226
2018	1	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						6920			0		0	0	39	58	26				60	60						13	21																																														27226
2018	1	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.41						6280			0.03		0	0	44	58	35				120	120						19.9	25.1																																														27226
2018	1	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.18						4730			1.89		0	0	52	61	35				110	100						25.1	35.1				1																																										27226
2018	1	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5						13900			0		0	0	58	64	55				60	70						14.1	17			1																																											27226
2018	1	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.29						12800			0		0	0	62	70	56				110	100						17	21			1							1																																				27226
2018	1	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.41						11600			0.04		0	0	66	71	63				130	130						23	32			1							1																																				27226
