1												
1												
1												
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	prcp(mm/day)	GWD	SNOW	SNWD	tmax(C)_daymet	tmin(C)_daymet	TOBS
2013	5	21	32.26	86.218	68.6	0	11.7	89	67	0	0	0
2013	5	22	32.26	86.218	68.6	0	11.7	87	66	0	0	0
2013	5	23	32.26	86.218	68.6	0	11.7	84	66	0	0	0
2013	5	24	32.26	86.218	68.6	0	11.7	90	69	71	0	0
2013	5	25	32.26	86.218	68.6	0	11.9	89	58	0	0	0
2013	5	26	32.26	86.218	68.6	0	12.1	89	59	0	0	0
2013	5	27	32.26	86.218	68.6	0	12.3	86	62	0	0	0
2013	5	28	32.26	86.218	68.6	0	13.6	87	61	0	0	0
2013	5	29	32.26	86.218	68.6	0	14.4	86	64	70	0	0
2013	5	30	32.26	86.218	68.6	0	15	85	70	76	0	0
2013	5	31	32.26	86.218	68.6	0	15.4	86	72	0	0	0
2013	6	1	32.26	86.218	68.6	0.05	14.6	83	72	75	0	0
2013	6	2	32.26	86.218	68.6	0	14.3	84	71	73	0	0
2013	6	3	32.26	86.218	68.6	0.1	15.3	91	69	71	0	0
2013	6	4	32.26	86.218	68.6	0.23	15.8	87	70	73	0	0
2013	6	5	32.26	86.218	68.6	0	16.2	89	73	0	0	0
2013	6	6	32.26	86.218	68.6	0.11	16.4	88	66	67	0	0
2013	6	7	32.26	86.218	68.6	0.2	15.6	87	67	70	0	0
2013	6	8	32.26	86.218	68.6	0.23	15.1	84	69	72	0	0
2013	6	9	32.26	86.218	68.6	1.28	14.8	89	70	71	0	0
2013	6	10	32.26	86.218	68.6	4.74	14.8	76	70	71	0	0
2013	6	11	32.26	86.218	68.6	0	15.3	81	71	0	0	0
2013	6	12	32.26	86.218	68.6	0	14.8	92	74	0	0	0
2013	6	13	32.26	86.218	68.6	0	14.5	94	75	0	0	0
2013	6	14	32.26	86.218	68.6	1.13	14.3	92	75	0	0	0
2013	6	15	32.26	86.218	68.6	0	15.4	91	70	72	0	0
2013	6	16	32.26	86.218	68.6	0	16	90	72	0	0	0
2013	6	17	32.26	86.218	68.6	0.82	15.4	90	76	77	0	0
2013	6	18	32.26	86.218	68.6	0	15	89	76	0	0	0
2013	6	19	32.26	86.218	68.6	2.3	14.7	88	70	72	0	0
2013	6	20	32.26	86.218	68.6	0	14.5	87	72	0	0	0
2013	6	21	32.26	86.218	68.6	0	14.4	92	71	0	0	0
2013	6	22	32.26	86.218	68.6	0.07	14.3	90	71	72	0	0
2013	6	23	32.26	86.218	68.6	0	15.4	89	72	0	0	0
2013	6	24	32.26	86.218	68.6	7.25	15	85	72	74	0	0
2013	6	25	32.26	86.218	68.6	0	14.8	89	72	0	0	0
2013	6	26	32.26	86.218	68.6	0	15.7	87	73	0	0	0
2013	6	27	32.26	86.218	68.6	0.22	15.1	88	74	0	0	0
2013	6	28	32.26	86.218	68.6	0	15.9	91	76	0	0	0
2013	6	29	32.26	86.218	68.6	0	15.4	92	77	78	0	0
2013	6	30	32.26	86.218	68.6	0.22	15.1	89	72	74	0	0
2013	7	1	32.26	86.218	68.6	0	14.9	90	72	0	0	0
2013	7	2	32.26	86.218	68.6	0.04	14.8	89	69	70	0	0
2013	7	3	32.26	86.218	68.6	0	15.9	90	70	0	0	0
2013	7	4	32.26	86.218	68.6	0.98	16.3	84	72	73	0	0
2013	7	5	32.26	86.218	68.6	0.52	15.6	85	72	72	0	0
2013	7	6	32.26	86.218	68.6	1	15.2	75	72	72	0	0
2013	7	7	32.26	86.218	68.6	1.4	14.9	79	71	0	0	0
2013	7	8	32.26	86.218	68.6	0.02	14.6	80	73	75	0	0
2013	7	9	32.26	86.218	68.6	1.17	14.3	84	71	73	0	0
2013	7	10	32.26	86.218	68.6	0	14.2	88	73	0	0	0
2013	7	11	32.26	86.218	68.6	3.05	15	80	72	73	0	0
2013	7	12	32.26	86.218	68.6	0	14.4	80	72	0	0	0
2013	7	13	32.26	86.218	68.6	0	14.1	89	70	0	0	0
2013	7	14	32.26	86.218	68.6	0.25	13.9	87	68	68	0	0
2013	7	15	32.26	86.218	68.6	0	13.8	89	68	0	0	0
2013	7	16	32.26	86.218	68.6	0.25	13.7	82	72	74	0	0
2013	7	17	32.26	86.218	68.6	0.01	13.6	87	72	73	0	0
2013	7	18	32.26	86.218	68.6	0	14.5	91	73	0	0	0
2013	7	19	32.26	86.218	68.6	0.58	15.1	89	71	72	0	0
2013	7	20	32.26	86.218	68.6	0	14.4	83	72	0	0	0
2013	7	21	32.26	86.218	68.6	2.48	14.1	87	75	76	0	0
2013	7	22	32.26	86.218	68.6	0.02	13.6	88	75	77	0	0
2013	7	23	32.26	86.218	68.6	1.48	13	85	72	78	0	0
2013	7	24	32.26	86.218	68.6	0.73	12.8	89	73	78	0	0
2013	7	25	32.26	86.218	68.6	0.69	12.8	89	71	0	0	0
2013	7	26	32.26	86.218	68.6	0	12.8	90	73	0	0	0
2013	7	27	32.26	86.218	68.6	0	12.8	90	74	77	0	0
2013	7	28	32.26	86.218	68.6	1.4	12.7	83	72	75	0	0
2013	7	29	32.26	86.218	68.6	0	12.8	88	75	76	0	0
2013	7	30	32.26	86.218	68.6	0.14	13.8	89	76	0	0	0
2013	7	31	32.26	86.218	68.6	0	13.3	91	75	77	0	0
2013	8	1	32.26	86.218	68.6	0.01	13	89	77	79	0	0
2013	8	2	32.26	86.218	68.6	0	12.9	87	72	0	0	0
2013	8	3	32.26	86.218	68.6	0.14	12.8	92	73	76	0	0
2013	8	4	32.26	86.218	68.6	0	12.8	94	76	77	0	0
2013	8	5	32.26	86.218	68.6	0	12.8	94	74	0	0	0
2013	8	6	32.26	86.218	68.6	0.27	12.7	93	75	75	0	0
2013	8	7	32.26	86.218	68.6	0.78	12.7	94	75	75	0	0
2013	8	8	32.26	86.218	68.6	0	13.7	92	75	0	0	0
2013	8	9	32.26	86.218	68.6	0	14.4	93	77	0	0	0
2013	8	10	32.26	86.218	68.6	0	13.9	91	76	0	0	0
2013	8	11	32.26	86.218	68.6	0	13.6	86	75	0	0	0
2013	8	12	32.26	86.218	68.6	0.42	13.4	90	76	77	0	0
2013	8	13	32.26	86.218	68.6	0.11	13.1	92	77	79	0	0
2013	8	14	32.26	86.218	68.6	0	12.9	90	74	0	0	0
2013	8	15	32.26	86.218	68.6	0	12.5	87	74	74	0	0
2013	8	16	32.26	86.218	68.6	0	12.1	87	74	0	0	0
2013	8	17	32.26	86.218	68.6	0.55	11.7	85	73	74	0	0
2013	8	18	32.26	86.218	68.6	2.6	11.4	75	71	72	0	0
2013	8	19	32.26	86.218	68.6	1.79	11.4	79	72	0	0	0
2013	8	20	32.26	86.218	68.6	0	11.2	90	76	0	0	0
2013	8	21	32.26	86.218	68.6	0.35	11.1	88	75	0	0	0
2013	8	22	32.26	86.218	68.6	0	10.9	89	73	0	0	0
2013	8	23	32.26	86.218	68.6	0.95	10.9	91	73	75	0	0
2013	8	24	32.26	86.218	68.6	0.19	10.8	83	75	76	0	0
2013	8	25	32.26	86.218	68.6	0.53	10.8	80	74	75	0	0
2013	8	26	32.26	86.218	68.6	0.59	10.7	85	72	72	0	0
2013	8	27	32.26	86.218	68.6	0	10.6	88	67	0	0	0
2013	8	28	32.26	86.218	68.6	0	10.5	88	67	0	0	0
2013	8	29	32.26	86.218	68.6	0	10.4	90	69	72	0	0
2013	8	30	32.26	86.218	68.6	0	10.4	91	72	74	0	0
2013	8	31	32.26	86.218	68.6	0	10.5	92	74	75	0	0
2013	9	1	32.26	86.218	68.6	0	10.7	90	75	0	0	0
2013	9	2	32.26	86.218	68.6	1.17	11	91	75	77	0	0
2013	9	3	32.26	86.218	68.6	0	11.2	91	76	76	0	0
2013	9	4	32.26	86.218	68.6	1.85	12.3	91	72	72	0	0
2013	9	5	32.26	86.218	68.6	0	11.8	90	72	0	0	0
2013	9	6	32.26	86.218	68.6	0	11.5	92	73	0	0	0
2013	9	7	32.26	86.218	68.6	0	11.4	92	71	0	0	0
2013	9	8	32.26	86.218	68.6	0	12.4	91	71	0	0	0
2013	9	9	32.26	86.218	68.6	0	11.9	92	72	0	0	0
2013	9	10	32.26	86.218	68.6	0	12.8	92	73	0	0	0
2013	9	11	32.26	86.218	68.6	0	12.2	90	72	0	0	0
2013	9	12	32.26	86.218	68.6	0	12.9	92	72	0	0	0
2013	9	13	32.26	86.218	68.6	0	13.4	92	72	0	0	0
2013	9	14	32.26	86.218	68.6	0	12.7	93	73	0	0	0
2013	9	15	32.26	86.218	68.6	0.05	13.5	84	68	68	0	0
2013	9	16	32.26	86.218	68.6	0.23	14	91	68	0	0	0
2013	9	17	32.26	86.218	68.6	0	13.3	92	73	73	0	0
2013	9	18	32.26	86.218	68.6	0.31	12.8	92	73	75	0	0
2013	9	19	32.26	86.218	68.6	0	12.4	88	72	0	0	0
2013	9	20	32.26	86.218	68.6	0	13.2	89	72	0	0	0
2013	9	21	32.26	86.218	68.6	0.53	12.6	89	73	77	0	0
2013	9	22	32.26	86.218	68.6	0.58	12.2	81	71	71	0	0
2013	9	23	32.26	86.218	68.6	0	12	80	71	0	0	0
2013	9	24	32.26	86.218	68.6	1.02	12.8	87	71	0	0	0
2013	9	25	32.26	86.218	68.6	0	12.2	84	72	0	0	0
2013	9	26	32.26	86.218	68.6	0	11.8	85	69	69	0	0
2013	9	27	32.26	86.218	68.6	0	11.6	88	67	0	0	0
2013	9	28	32.26	86.218	68.6	0	11.4	84	64	0	0	0
2013	9	29	32.26	86.218	68.6	0	11.3	84	62	0	0	0
2013	9	30	32.26	86.218	68.6	0	11.2	83	62	0	0	0
2013	10	1	32.26	86.218	68.6	0	11.6	84	70	0	0	0
2013	10	2	32.26	86.218	68.6	0	11.7	87	70	0	0	0
2013	10	3	32.26	86.218	68.6	0	11.3	82	72	0	0	0
2013	10	4	32.26	86.218	68.6	0	11.1	86	72	0	0	0
2013	10	5	32.26	86.218	68.6	0	10.9	87	74	0	0	0
2013	10	6	32.26	86.218	68.6	4.61	10.7	87	73	0	0	0
2013	10	7	32.26	86.218	68.6	0	10.5	77	62	0	0	0
2013	10	8	32.26	86.218	68.6	0	10.4	77	55	0	0	0
2013	10	9	32.26	86.218	68.6	0	10.4	80	55	0	0	0
2013	10	10	32.26	86.218	68.6	0	10.4	80	64	0	0	0
2013	10	11	32.26	86.218	68.6	0	10.6	84	64	0	0	0
2013	10	12	32.26	86.218	68.6	0	10.8	86	64	65	0	0
2013	10	13	32.26	86.218	68.6	0	10.9	86	65	67	0	0
2013	10	14	32.26	86.218	68.6	0	11	85	64	0	0	0
2013	10	15	32.26	86.218	68.6	0	11	85	64	0	0	0
2013	10	16	32.26	86.218	68.6	0.19	11.1	83	64	0	0	0
2013	10	17	32.26	86.218	68.6	0	11.4	83	64	0	0	0
2013	10	18	32.26	86.218	68.6	0	11.3	83	65	0	0	0
2013	10	19	32.26	86.218	68.6	0	12.3	79	65	65	0	0
2013	10	20	32.26	86.218	68.6	0.04	11.9	68	58	58	0	0
2013	10	21	32.26	86.218	68.6	0	11.7	76	57	59	0	0
2013	10	22	32.26	86.218	68.6	0	12.5	74	59	0	0	0
2013	10	23	32.26	86.218	68.6	0	12	79	56	56	0	0
2013	10	24	32.26	86.218	68.6	0	12.8	73	45	45	0	0
2013	10	25	32.26	86.218	68.6	0	13.3	76	45	0	0	0
2013	10	26	32.26	86.218	68.6	0	12.6	67	41	41	0	0
2013	10	27	32.26	86.218	68.6	0	13.3	71	41	47	0	0
2013	10	28	32.26	86.218	68.6	0	12.6	77	47	56	0	0
2013	10	29	32.26	86.218	68.6	0	12.2	80	56	0	0	0
2013	10	30	32.26	86.218	68.6	0	11.9	79	57	0	0	0
2013	10	31	32.26	86.218	68.6	0	11.5	80	62	0	0	0
2013	11	1	32.26	86.218	68.6	0.32	11.3	81	70	74	0	0
2013	11	2	32.26	86.218	68.6	0.2	11.2	75	51	51	0	0
2013	11	3	32.26	86.218	68.6	0	11.1	76	47	48	0	0
2013	11	4	32.26	86.218	68.6	0	11	68	47	0	0	0
2013	11	5	32.26	86.218	68.6	0	10.9	72	53	56	0	0
2013	11	6	32.26	86.218	68.6	0	10.8	75	56	0	0	0
2013	11	7	32.26	86.218	68.6	0.09	10.7	76	60	67	0	0
2013	11	8	32.26	86.218	68.6	0	10.7	68	44	0	0	0
2013	11	9	32.26	86.218	68.6	0	10.6	66	43	0	0	0
2013	11	10	32.26	86.218	68.6	0	10.7	74	50	0	0	0
2013	11	11	32.26	86.218	68.6	0	10.7	74	48	0	0	0
2013	11	12	32.26	86.218	68.6	0	10.7	77	50	54	0	0
2013	11	13	32.26	86.218	68.6	0	10.7	73	35	36	0	0
2013	11	14	32.26	86.218	68.6	0	10.6	56	33	38	0	0
2013	11	15	32.26	86.218	68.6	0	10.9	65	38	59	0	0
2013	11	16	32.26	86.218	68.6	0.71	11.1	71	59	66	0	0
2013	11	17	32.26	86.218	68.6	0.07	10.8	72	66	0	0	0
2013	11	18	32.26	86.218	68.6	0.21	10.5	80	71	73	0	0
2013	11	19	32.26	86.218	68.6	0.05	10.3	73	48	49	0	0
2013	11	20	32.26	86.218	68.6	0	10.1	65	43	47	0	0
2013	11	21	32.26	86.218	68.6	0	10	72	47	0	0	0
2013	11	22	32.26	86.218	68.6	0	10.4	69	56	64	0	0
2013	11	23	32.26	86.218	68.6	0	10.6	76	64	0	0	0
2013	11	24	32.26	86.218	68.6	0	10.2	67	41	42	0	0
2013	11	25	32.26	86.218	68.6	0	10	56	40	43	0	0
2013	11	26	32.26	86.218	68.6	0	9.7	68	43	0	0	0
2013	11	27	32.26	86.218	68.6	1.8	9.8	62	39	0	0	0
2013	11	28	32.26	86.218	68.6	0	10.3	49	27	0	0	0
2013	11	29	32.26	86.218	68.6	0	10.5	57	28	31	0	0
2013	11	30	32.26	86.218	68.6	0	10.2	61	31	37	0	0
2013	12	1	32.26	86.218	68.6	0	10.1	67	37	42	0	0
2013	12	2	32.26	86.218	68.6	0	9.9	68	42	48	0	0
2013	12	3	32.26	86.218	68.6	0	10.3	72	48	0	0	0
2013	12	4	32.26	86.218	68.6	0	9.9	77	61	0	0	0
2013	12	5	32.26	86.218	68.6	0.42	9.7	76	65	75	0	0
2013	12	6	32.26	86.218	68.6	0	9.6	80	74	74	0	0
2013	12	7	32.26	86.218	68.6	0.19	9.5	80	45	45	0	0
2013	12	8	32.26	86.218	68.6	0.02	9.4	52	45	52	0	0
2013	12	9	32.26	86.218	68.6	0	9.2	76	52	73	0	0
2013	12	10	32.26	86.218	68.6	0.1	9.1	74	48	49	0	0
2013	12	11	32.26	86.218	68.6	0.02	9.1	50	37	38	0	0
2013	12	12	32.26	86.218	68.6	0	8.9	63	38	0	0	0
2013	12	13	32.26	86.218	68.6	0	8.8	58	32	0	0	0
2013	12	14	32.26	86.218	68.6	0	8.7	64	34	64	0	0
2013	12	15	32.26	86.218	68.6	0.09	8.8	75	43	43	0	0
2013	12	16	32.26	86.218	68.6	0	9.2	49	31	32	0	0
2013	12	17	32.26	86.218	68.6	0	9	60	32	0	0	0
2013	12	18	32.26	86.218	68.6	0	8.9	64	35	42	0	0
2013	12	19	32.26	86.218	68.6	0	8.8	66	39	0	0	0
2013	12	20	32.26	86.218	68.6	0	9.3	69	40	59	0	0
2013	12	21	32.26	86.218	68.6	0.02	9	75	59	74	0	0
2013	12	22	32.26	86.218	68.6	0	8.9	77	74	74	0	0
2013	12	23	32.26	86.218	68.6	1.28	8.8	76	55	0	0	0
2013	12	24	32.26	86.218	68.6	0	8.7	56	33	33	0	0
2013	12	25	32.26	86.218	68.6	0	8.6	53	28	29	0	0
2013	12	26	32.26	86.218	68.6	0	8.6	49	29	0	0	0
2013	12	27	32.26	86.218	68.6	0	8.6	55	37	0	0	0
2013	12	28	32.26	86.218	68.6	0	8.5	49	29	0	0	0
2013	12	29	32.26	86.218	68.6	2.26	8.4	51	47	0	0	0
2013	12	30	32.26	86.218	68.6	0	8.4	55	39	0	0	0
2013	12	31	32.26	86.218	68.6	0	8.5	58	40	0	0	0
2014	1	1	32.26	86.218	68.6	0	8.6	46	43	0	0	0
2014	1	2	32.26	86.218	68.6	0.1	8.5	63	46	56	0	0
2014	1	3	32.26	86.218	68.6	0.28	8.6	59	27	27	0	0
2014	1	4	32.26	86.218	68.6	0	8.6	44	27	35	0	0
2014	1	5	32.26	86.218	68.6	0	8.4	59	35	49	0	0
2014	1	6	32.26	86.218	68.6	0	8.5	67	30	30	0	0
2014	1	7	32.26	86.218	68.6	0	8.6	39	18	18	0	0
2014	1	8	32.26	86.218	68.6	0	8.6	34	18	21	0	0
2014	1	9	32.26	86.218	68.6	0	8.8	49	21	34	0	0
2014	1	10	32.26	86.218	68.6	0	8.9	62	34	51	0	0
2014	1	11	32.26	86.218	68.6	0.7	8.9	72	51	71	0	0
2014	1	12	32.26	86.218	68.6	0.19	8.9	75	38	38	0	0
2014	1	13	32.26	86.218	68.6	0	8.7	67	38	48	0	0
2014	1	14	32.26	86.218	68.6	1.18	8.6	62	48	49	0	0
2014	1	15	32.26	86.218	68.6	0	8.6	64	43	44	0	0
2014	1	16	32.26	86.218	68.6	0	8.5	54	26	26	0	0
2014	1	17	32.26	86.218	68.6	0	8.6	53	26	26	0	0
2014	1	18	32.26	86.218	68.6	0	8.6	61	26	26	0	0
2014	1	19	32.26	86.218	68.6	0.14	8.6	56	26	49	0	0
2014	1	20	32.26	86.218	68.6	0	8.6	63	35	35	0	0
2014	1	21	32.26	86.218	68.6	0	8.5	66	35	59	0	0
2014	1	22	32.26	86.218	68.6	0	8.6	60	26	26	0	0
2014	1	23	32.26	86.218	68.6	0	8.5	50	26	0	0	0
2014	1	24	32.26	86.218	68.6	0	8.6	55	32	0	0	0
2014	1	25	32.26	86.218	68.6	0	8.6	39	32	0	0	0
2014	1	26	32.26	86.218	68.6	0	8.6	59	38	0	0	0
2014	1	27	32.26	86.218	68.6	0	8.5	60	39	0	0	0
2014	1	28	32.26	86.218	68.6	0	8.5	68	36	0	0	0
2014	1	29	32.26	86.218	68.6	0.28	8.6	36	22	0	0	0
2014	1	30	32.26	86.218	68.6	0	8.6	32	17	0	0	0
2014	1	31	32.26	86.218	68.6	0	8.8	50	19	0	0	0
2014	2	1	32.26	86.218	68.6	0	9	62	28	0	0	0
2014	2	2	32.26	86.218	68.6	0	9.1	70	44	0	0	0
2014	2	3	32.26	86.218	68.6	0.2	9.1	71	58	60	0	0
2014	2	4	32.26	86.218	68.6	0	9	60	47	51	0	0
2014	2	5	32.26	86.218	68.6	0	9	72	51	0	0	0
2014	2	6	32.26	86.218	68.6	0	9	57	35	35	0	0
2014	2	7	32.26	86.218	68.6	0.11	8.9	40	30	30	0	0
2014	2	8	32.26	86.218	68.6	0.2	8.9	57	30	41	0	0
2014	2	9	32.26	86.218	68.6	0	8.8	65	40	40	0	0
2014	2	10	32.26	86.218	68.6	0	8.8	69	40	46	0	0
2014	2	11	32.26	86.218	68.6	0	8.7	68	46	46	0	0
2014	2	12	32.26	86.218	68.6	1.4	8.5	50	45	47	0	0
2014	2	13	32.26	86.218	68.6	0.09	8.4	48	39	39	0	0
2014	2	14	32.26	86.218	68.6	0.01	8.4	55	36	0	0	0
2014	2	15	32.26	86.218	68.6	0	8.5	61	37	0	0	0
2014	2	16	32.26	86.218	68.6	0	8.6	60	35	0	0	0
2014	2	17	32.26	86.218	68.6	0	8.6	71	36	0	0	0
2014	2	18	32.26	86.218	68.6	0	8.6	73	49	64	0	0
2014	2	19	32.26	86.218	68.6	0	8.5	75	63	67	0	0
2014	2	20	32.26	86.218	68.6	0	8.4	77	66	0	0	0
2014	2	21	32.26	86.218	68.6	0	8.4	75	51	0	0	0
2014	2	22	32.26	86.218	68.6	2.05	8.4	67	41	0	0	0
2014	2	23	32.26	86.218	68.6	0.23	8.3	70	42	57	0	0
2014	2	24	32.26	86.218	68.6	0	8.3	71	57	0	0	0
2014	2	25	32.26	86.218	68.6	0	8.4	74	54	0	0	0
2014	2	26	32.26	86.218	68.6	1.58	8.3	76	53	53	0	0
2014	2	27	32.26	86.218	68.6	0	8.2	53	32	0	0	0
2014	2	28	32.26	86.218	68.6	0	8.3	55	29	31	0	0
2014	3	1	32.26	86.218	68.6	0	8.3	61	31	0	0	0
2014	3	2	32.26	86.218	68.6	0	8.4	72	52	54	0	0
2014	3	3	32.26	86.218	68.6	0	8.4	75	54	67	0	0
2014	3	4	32.26	86.218	68.6	0.07	8.4	68	34	36	0	0
2014	3	5	32.26	86.218	68.6	0.2	8.4	45	36	45	0	0
2014	3	6	32.26	86.218	68.6	0.67	8.2	63	45	52	0	0
2014	3	7	32.26	86.218	68.6	0.46	8.3	56	42	42	0	0
2014	3	8	32.26	86.218	68.6	0	8.3	60	41	44	0	0
2014	3	9	32.26	86.218	68.6	0	8.4	66	44	0	0	0
2014	3	10	32.26	86.218	68.6	0	8.4	74	50	0	0	0
2014	3	11	32.26	86.218	68.6	0	8.4	79	53	0	0	0
2014	3	12	32.26	86.218	68.6	0.15	8.5	68	60	0	0	0
2014	3	13	32.26	86.218	68.6	0	8.6	68	35	35	0	0
2014	3	14	32.26	86.218	68.6	0	8.6	68	35	38	0	0
2014	3	15	32.26	86.218	68.6	0	8.7	68	38	0	0	0
2014	3	16	32.26	86.218	68.6	0.14	8.6	70	57	70	0	0
2014	3	17	32.26	86.218	68.6	2.45	8.6	72	58	58	0	0
2014	3	18	32.26	86.218	68.6	0.05	8.6	58	46	0	0	0
2014	3	19	32.26	86.218	68.6	0	8.6	64	45	0	0	0
2014	3	20	32.26	86.218	68.6	0	8.6	72	45	0	0	0
2014	3	21	32.26	86.218	68.6	0	8.6	77	46	0	0	0
2014	3	22	32.26	86.218	68.6	0	8.7	76	46	0	0	0
2014	3	23	32.26	86.218	68.6	0	8.7	79	57	0	0	0
2014	3	24	32.26	86.218	68.6	0.09	8.9	74	52	0	0	0
2014	3	25	32.26	86.218	68.6	0	9	67	45	45	0	0
2014	3	26	32.26	86.218	68.6	0	9.1	65	33	33	0	0
2014	3	27	32.26	86.218	68.6	0	9.1	58	33	53	0	0
2014	3	28	32.26	86.218	68.6	0.9	9	71	53	65	0	0
2014	3	29	32.26	86.218	68.6	3.83	8.9	66	59	60	0	0
2014	3	30	32.26	86.218	68.6	0.01	9.1	73	45	0	0	0
2014	3	31	32.26	86.218	68.6	0	9.1	71	43	43	0	0
2014	4	1	32.26	86.218	68.6	0	9.1	73	43	49	0	0
2014	4	2	32.26	86.218	68.6	0	9.1	76	49	63	0	0
2014	4	3	32.26	86.218	68.6	0	9	79	63	0	0	0
2014	4	4	32.26	86.218	68.6	0	9	79	67	0	0	0
2014	4	5	32.26	86.218	68.6	0	9	80	61	0	0	0
2014	4	6	32.26	86.218	68.6	0.7	8.9	69	60	68	0	0
2014	4	7	32.26	86.218	68.6	1.88	8.8	75	58	71	0	0
2014	4	8	32.26	86.218	68.6	0.16	8.8	78	49	49	0	0
2014	4	9	32.26	86.218	68.6	0	8.9	66	49	0	0	0
2014	4	10	32.26	86.218	68.6	0	8.8	72	49	0	0	0
2014	4	11	32.26	86.218	68.6	0	8.9	74	49	0	0	0
2014	4	12	32.26	86.218	68.6	0	9	76	53	0	0	0
2014	4	13	32.26	86.218	68.6	0	9.1	78	58	66	0	0
2014	4	14	32.26	86.218	68.6	0	9.1	80	66	0	0	0
2014	4	15	32.26	86.218	68.6	6.74	9	79	56	56	0	0
2014	4	16	32.26	86.218	68.6	0	9.1	58	40	41	0	0
2014	4	17	32.26	86.218	68.6	0	9	68	41	0	0	0
2014	4	18	32.26	86.218	68.6	1.18	9	73	54	62	0	0
2014	4	19	32.26	86.218	68.6	0.08	9.1	63	56	57	0	0
2014	4	20	32.26	86.218	68.6	0	9.2	78	55	56	0	0
2014	4	21	32.26	86.218	68.6	0	9.3	71	54	55	0	0
2014	4	22	32.26	86.218	68.6	0	9.3	77	55	0	0	0
2014	4	23	32.26	86.218	68.6	0	9.3	80	58	0	0	0
2014	4	24	32.26	86.218	68.6	0	9.8	84	62	0	0	0
2014	4	25	32.26	86.218	68.6	0	10.2	82	65	0	0	0
2014	4	26	32.26	86.218	68.6	0	10.5	85	68	0	0	0
2014	4	27	32.26	86.218	68.6	0	10.3	84	69	0	0	0
2014	4	28	32.26	86.218	68.6	0	10.3	83	74	0	0	0
2014	4	29	32.26	86.218	68.6	2.78	10.4	85	54	67	0	0
2014	4	30	32.26	86.218	68.6	12.05	9.7	71	67	69	0	0
2014	5	1	32.26	86.218	68.6	0.05	9.6	78	57	57	0	0
2014	5	2	32.26	86.218	68.6	0	9.5	73	57	0	0	0
2014	5	3	32.26	86.218	68.6	0	9.5	77	57	0	0	0
2014	5	4	32.26	86.218	68.6	0	9.6	81	58	0	0	0
2014	5	5	32.26	86.218	68.6	0	9.6	88	61	0	0	0
2014	5	6	32.26	86.218	68.6	0	9.5	87	59	60	0	0
2014	5	7	32.26	86.218	68.6	0	9.5	83	60	0	0	0
2014	5	8	32.26	86.218	68.6	0	10	83	63	0	0	0
2014	5	9	32.26	86.218	68.6	0	10.2	85	66	0	0	0
2014	5	10	32.26	86.218	68.6	1.08	10.5	80	70	71	0	0
2014	5	11	32.26	86.218	68.6	0	10.7	82	71	0	0	0
2014	5	12	32.26	86.218	68.6	0	10.9	85	75	0	0	0
2014	5	13	32.26	86.218	68.6	2.84	11.1	86	72	0	0	0
2014	5	14	32.26	86.218	68.6	0	11.4	86	71	0	0	0
2014	5	15	32.26	86.218	68.6	0	11	81	56	0	0	0
2014	5	16	32.26	86.218	68.6	0	11.3	71	54	0	0	0
2014	5	17	32.26	86.218	68.6	0	11.6	78	54	0	0	0
2014	5	18	32.26	86.218	68.6	0	11.9	83	60	0	0	0
2014	5	19	32.26	86.218	68.6	0	12.2	85	61	63	0	0
2014	5	20	32.26	86.218	68.6	0	12.4	85	61	0	0	0
2014	5	21	32.26	86.218	68.6	0	12.5	85	63	0	0	0
2014	5	22	32.26	86.218	68.6	0	12.6	86	63	0	0	0
2014	5	23	32.26	86.218	68.6	0	12.7	90	65	0	0	0
2014	5	24	32.26	86.218	68.6	0	12.9	91	69	0	0	0
2014	5	25	32.26	86.218	68.6	0	13.1	90	69	0	0	0
2014	5	26	32.26	86.218	68.6	0	13.4	93	66	0	0	0
2014	5	27	32.26	86.218	68.6	0	13.7	91	70	0	0	0
2014	5	28	32.26	86.218	68.6	0	13.8	88	73	0	0	0
2014	5	29	32.26	86.218	68.6	0.76	13.8	85	70	70	0	0
2014	5	30	32.26	86.218	68.6	0	13.8	77	70	0	0	0
2014	5	31	32.26	86.218	68.6	0	13.2	84	72	0	0	0
2014	6	1	32.26	86.218	68.6	0	13.4	81	71	0	0	0
2014	6	2	32.26	86.218	68.6	0	13.5	86	72	0	0	0
2014	6	3	32.26	86.218	68.6	1.28	13.6	84	72	73	0	0
2014	6	4	32.26	86.218	68.6	0	12.9	81	69	0	0	0
2014	6	5	32.26	86.218	68.6	0	13.1	87	70	0	0	0
2014	6	6	32.26	86.218	68.6	0	13.3	88	71	0	0	0
2014	6	7	32.26	86.218	68.6	0	12.9	92	74	0	0	0
2014	6	8	32.26	86.218	68.6	0	12.6	0	0	0	0	0
2014	6	9	32.26	86.218	68.6	0	12.4	0	0	0	0	0
2014	6	10	32.26	86.218	68.6	0	12.9	0	0	0	0	0
2014	6	11	32.26	86.218	68.6	2.4	13.1	71	0	0	0	0
2014	6	12	32.26	86.218	68.6	0	12.8	72	0	0	0	0
2014	6	13	32.26	86.218	68.6	0.25	12.6	71	71	0	0	0
2014	6	14	32.26	86.218	68.6	1.18	12.6	83	67	69	0	0
2014	6	15	32.26	86.218	68.6	0	13.5	89	69	0	0	0
2014	6	16	32.26	86.218	68.6	0	14.1	90	71	0	0	0
